Estado;Periodo de Cierre;Codigo de Contrato;Monto;Monto Solarizado;Monto Desembolsado;Monto Desembolsado Solarizado;Comision;Comision Solarizada;Plazo;Moneda;Tasa de Interes;Esquema;Riesgo;Provincia Propiedad;Distrito Propiedad;Tipo de Propiedad;Valuacion Propiedad;Valuacion en Soles;Total Ganado Esperado;Total Ganado;Numero de Reservaciones;Ratio (%);LTV;Safety Buffer;Fecha de Creacion;Fecha de Cierre;Dias de Cierre;Etapa del Negocio;Canal;Tipo de Fondo;Es Fast Track;Tipo de Cambio Contable;Flag Contrato Cerrado;Ratio Comision/Monto;Flag Alta Demanda;Ano;¿Aplica propuesta?;Marca_15_Mayo_Creacion;Marca_15_Mayo_Cierre;COMISION SD. NO FT PCT IDEAL;COMISION SD. NO FT PCT MIN;COMISION SD. NO FT MONTO IDEAL;COMISION SD. NO FT MONTO MIN;COMISION CD. NO FT MONTO IDEAL;COMISION CD. NO FT MONTO MIN;COMISION SD. SI FT PCT IDEAL;COMISION SD. SI FT PCT MIN;COMISION SD. SI FT MONTO IDEAL;COMISION SD. SI FT MONTO MIN;COMISION CD. SI FT MONTO IDEAL;COMISION CD. SI FT MONTO MIN;Es Caso en Seguimiento;Ratio_Comision_Real_Ideal;Dominios_Matematicos;Dominio_Final;Marca_25_abril_Creacion;Marca_25_abril_Cierre;AJUSTADA COMISION SD. NO FT MONTO IDEAL;Comision Final;Condicion Fuerte es Caso en Seguimiento
CONTRATO CERRADO / DESEMBOLSO;202602;P04693;70000,0;70000,0;71540,0;71540,0;1540,0;1540,0;60;PEN;3,25;Cuota Fija;Medio;TRUJILLO;LA ESPERANZA;;69581,0;;71540,0;71540,0;;0,277879;0,277879;0,722121;2026-01-12 20:26:32;2026-02-04 14:18:03;22;CONTRATO CERRADO / DESEMBOLSO;Presencial;Fondos privados;False;3,384;SI;0,022;;2026;False;No;No;0,24;0,215;16800,0;15050,0;18900,0;17150,000000000015;0,26;0,23500000000000001;18200,0;16450,0;20300,0;18550,000000000015;False;0,09166666666666666;Fuera de Rango;Fuera de Rango (No FT);No;No;15120,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04788;28000,0;28000,0;29461,6;29461,6;1461,6;1461,6;72;PEN;2,97;Cuota Fija;Moderado Medio;CHICLAYO;LA VICTORIA ;terreno;57300,0;;29461,6;29461,6;;0,138963;0,138963;0,861037;2026-01-13 15:01:29;2026-03-09 23:04:10;55;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;True;3,384;SI;0,0521999999999999;;2026;False;No;No;0,31999999999999995;0,3;8959,999999999998;8400,0;10080,0;9520,0;0,35000000000000003;0,33;9800,000000000002;9240,0;10920,0;10360,0;False;0,16312500000000002;Fuera de Rango;Fuera de Rango (FT);No;No;8063,999999999998;;False
CONTRATO CERRADO / DESEMBOLSO;202601;P04661;50000,0;50000,0;63750,0;63750,0;13750,0;13750,0;72;PEN;1,56;Cuota Fija;Moderado Medio;LIMA;SAN JUAN DE MIRAFLORES;departamento;82968,0;;63750,0;63750,0;;0,207667;0,207667;0,792333;2026-01-16 15:53:36;2026-01-31 14:53:47;14;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;False;3,384;SI;0,275;;2026;True;No;No;0,275;0,24500000000000002;13750,000000000002;12250,000000000002;15750,0;14000,0;0,3;0,27;15000,0;13500,0;17000,0;15250,0;True;0,9999999999999999;D1, D3;D1;No;No;12375,000000000002;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04818;71000,0;71000,0;72547,8;72547,8;1547,8;1547,8;48;PEN;2,9;Cuota Fija;Moderado;TRUJILLO;TRUJILLO;;107128,0;;72547,8;72547,8;;0,183029;0,183029;0,816971;2026-01-15 13:37:32;2026-03-20 00:20:15;63;CONTRATO CERRADO / DESEMBOLSO;Presencial;Fondos privados;False;3,384;SI;0,0218;;2026;False;No;No;0,215;0,19;15265,0;13490,0;16685,0;14910,0;0,23;0,20500000000000002;16330,0;14555,000000000002;17750,0;15975,0;False;0,1013953488372093;Fuera de Rango;Fuera de Rango (No FT);No;No;13738,5;;False
CONTRATO CERRADO / DESEMBOLSO;202601;P04673;140000,0;140000,0;142786,0;142786,0;2786,0;2786,0;72;PEN;2,25;Cuota Fija;Bajo Medio;LIMA;JESUS MARIA;departamento;138258,0;;142786,0;142786,0;;0,279122;0,279122;0,720878;2026-01-16 17:54:22;2026-01-29 23:00:03;13;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;True;3,384;SI;0,0199;;2026;False;No;No;0,125;0,095;17500,0;13300,0;24500,0;19600,00000000003;0,13;0,1;18200,0;14000,0;25200,0;20300,0;False;0,1592;Fuera de Rango;Fuera de Rango (FT);No;No;15750,0;;False
CONTRATO CERRADO / DESEMBOLSO;202602;P04727;17000,0;17000,0;23715,0;23715,0;6715,0;6715,0;72;PEN;2,01;Cuota Fija;Medio;PIURA;PIURA;casa;35003,0;;23715,0;23715,0;;0,183112;0,183112;0,8168880000000001;2026-01-15 20:11:44;2026-02-19 22:57:11;35;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;True;3,384;SI;0,395;;2026;True;No;No;0,4;0,375;6800,0;6375,0;7480,0;7055,0;0,44;0,41500000000000004;7480,0;7055,000000000001;8160,0;7735,0;True;0,9875;D1;Fuera de Rango (FT);No;No;6120,0;;False
CONTRATO CERRADO / DESEMBOLSO;202601;P04681;26986,42;26986,42;29234,39;29234,39;2247,97;2247,97;48;PEN;2,6;Cuota Fija;Medio;LIMA;CHORRILLOS;;56814,0;;29234,39;29234,39;;0,139071;0,139071;0,860929;2026-01-16 20:42:50;2026-01-31 14:53:34;14;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;True;3,384;SI;0,083300044985589;;2026;False;No;No;0,315;0,29500000000000004;8500,7223;7960,9939;9175,3828;8500,722300000001;0,34;0,32;9175,3828;8635,6544;9850,043299999998;9175,3828;False;0,26444458725583825;Fuera de Rango;Fuera de Rango (FT);No;No;7650,65007;;False
CONTRATO CERRADO / DESEMBOLSO;202602;  P04714;106536,39;360519,14376;107761,56;364665,11904;1225,17;4145,975280000001;60;USD;2,29;Cuota Fija;Moderado;LIMA;SAN BARTOLO;;222539,0;;107761,56;107761,56;;0,484237;0,484237;0,515763;2026-01-20 20:44:51;2026-02-13 21:20:32;24;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;False;3,384;SI;0,0115000142204931;;2026;False;No;No;0,07;0,05500000000000001;7457,547300000001;5859,501450000001;9055,59315;7457,547300000006;0,075;0,06;7990,229249999999;6392,1834;9588,275100000013;7990,229249999989;False;0,16428591743561585;Fuera de Rango;Fuera de Rango (No FT);No;No;6711,792570000001;;False
CONTRATO CERRADO / DESEMBOLSO;202602;P04754;180000,0;180000,0;182160,0;182160,0;2160,0;2160,0;60;PEN;2,92;Cuota Fija;Medio;SANTA;CHIMBOTE;;218217,0;;182160,0;182160,0;;0,225612;0,225612;0,774388;2026-01-21 00:51:55;2026-02-27 21:50:52;37;CONTRATO CERRADO / DESEMBOLSO;Presencial;Fondos privados;False;3,384;SI;0,012;;2026;False;No;No;0,125;0,095;22500,0;17100,0;27900,0;22500,0;0,13;0,1;23400,0;18000,0;28800,0;23399,99999999997;False;0,096;Fuera de Rango;Fuera de Rango (No FT);No;No;20250,0;;False
CONTRATO CERRADO / DESEMBOLSO;202602;P04716;40000,0;40000,0;42620,0;42620,0;2620,0;2620,0;72;PEN;2,91;Cuota Fija;Moderado Medio;PIURA;VEINTISEIS DE OCTUBRE;casa;60399,0;;42620,0;42620,0;;0,190714;0,190714;0,809286;2026-01-21 15:48:01;2026-02-13 23:13:56;23;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;False;3,384;SI;0,0655;;2026;False;No;No;0,285;0,25;11399,999999999998;10000,0;13200,0;11800,0;0,32;0,28;12800,0;11200,000000000002;14800,000000000007;13000,0;False;0,22982456140350882;Fuera de Rango;Fuera de Rango (No FT);No;No;10259,999999999998;;False
CONTRATO CERRADO / DESEMBOLSO;202602;P04702;55000,0;55000,0;68750,0;68750,0;13750,0;13750,0;36;PEN;1,51;Cuota Fija;Medio;LIMA;SAN MIGUEL;departamento;52507,0;177683,688;68750,0;68750,0;;0,353878;0,353878;0,646122;2026-01-22 20:13:22;2026-02-12 21:04:44;21;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;False;3,384;SI;0,25;;2026;True;No;No;0,25;0,225;13750,0;12375,0;14575,0;13200,0;0,265;0,24;14575,0;13200,0;15675,000000000015;14025,0;True;1,0;D1, D2, D3;D1 o D2 (Solapado - Verificar Descuento);No;No;12375,0;;False
CONTRATO CERRADO / DESEMBOLSO;202606;P05119;23000,0;23000,0;25543,8;25543,8;2543,8;2543,8;72;PEN;2,86;Cuota Fija;Alto;PIURA;VEINTISEIS DE OCTUBRE;casa;47211,0;;25543,8;25543,8;;0,146231;0,146231;0,853769;2026-01-23 22:36:37;2026-06-17 22:59:37;145;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;False;3,384;SI;0,1106;;2026;False;No;Sí;0,345;0,32;7934,999999999999;7360,0;8395,0;7820,000000000004;0,385;0,355;8855,0;8165,0;9315,0;8625,0;False;0,3205797101449276;Fuera de Rango;Fuera de Rango (No FT);No;Sí;7141,499999999999;;False
CONTRATO CERRADO / DESEMBOLSO;202602;P04708;100000,0;100000,0;102600,0;102600,0;2600,0;2600,0;36;PEN;2,4;Cuota Fija;Moderado Medio;LAMBAYEQUE;LAMBAYEQUE;;75831,0;;102600,0;102600,0;;0,365678;0,365678;0,634322;2026-01-26 20:54:16;2026-02-10 15:16:44;14;CONTRATO CERRADO / DESEMBOLSO;Presencial;Fondos privados;False;3,384;SI;0,026;;2026;False;No;No;0,195;0,15;19500,0;15000,0;22000,0;17500,0;0,20500000000000002;0,16;20500,0;16000,0;23000,0;18500,0;False;0,13333333333333333;Fuera de Rango;Fuera de Rango (No FT);No;No;17550,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04809;965035,24;965035,24;1022937,36;1022937,36;57902,12;57902,12;96;PEN;1,6;Cuota Fija;Moderado;LIMA;PACHACAMAC;;640251,0;;1022937,36;1022937,36;;0,431814;0,431814;0,5681860000000001;2026-01-27 19:46:57;2026-03-20 19:31:54;51;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;False;3,346;SI;0,0600000058028969;;2026;True;No;No;0,075;0,06000000000000001;72377,643;57902,11440000001;91678,34779999987;77202,81920000003;0,08;0,065;77202,8192;62727,2906;96503,52399999998;82027,99540000001;True;0,8000000773719587;D1;D1;No;No;65139,8787;;False
CONTRATO CERRADO / DESEMBOLSO;202601;P04680;121159,25;121159,25;123848,99;123848,99;2689,74;2689,74;48;PEN;1,59;Cuota Fija;Bajo Medio;LIMA;MIRAFLORES;;99143,0;;123848,99;123848,99;;0,337621;0,337621;0,662379;2026-01-26 19:19:12;2026-01-30 14:41:27;3;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;False;1,0;SI;0,0222000383792405;;2026;False;No;No;0,125;0,095;15144,90625;11510,12875;19385,47999999998;15144,90625;0,13;0,1;15750,702500000001;12115,925000000001;19991,276249999995;15750,702499999985;False;0,17760030703392435;Fuera de Rango;Fuera de Rango (No FT);No;No;13630,415625;;False
CONTRATO CERRADO / DESEMBOLSO;202602;P04713;20000,0;20000,0;22208,0;22208,0;2208,0;2208,0;36;PEN;2,45;Cuota Fija;Alto;LIMA;SANTIAGO DE SURCO;departamento;65205,0;;22208,0;22208,0;;0,092051;0,092051;0,907949;2026-01-27 14:06:57;2026-02-13 21:21:09;17;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;True;3,384;SI;0,1104;;2026;False;No;No;0,345;0,32;6899,999999999999;6400,0;7100,0;6600,0;0,37;0,34500000000000003;7400,0;6900,000000000001;7599,999999999996;7100,0;False;0,32000000000000006;Fuera de Rango;Fuera de Rango (FT);No;No;6209,999999999999;;False
CONTRATO CERRADO / DESEMBOLSO;202604;P04936;200000,0;200000,0;224000,0;224000,0;24000,0;24000,0;72;PEN;1,2;Cuota Fija;Moderado;LIMA;ATE;;193212,0;;224000,0;224000,0;;0,313337;0,313337;0,686663;2026-01-28 17:33:34;2026-04-29 13:52:22;90;CONTRATO CERRADO / DESEMBOLSO;Presencial;Inversionista P2P;False;3,346;SI;0,12;;2026;False;No;No;0,10500000000000001;0,08;21000,000000000004;16000,0;24000,00000000003;19000,0;0,11;0,085;22000,0;17000,0;25999,99999999997;20000,00000000003;False;1,1428571428571426;D2, D4;D2;No;Sí;18900,000000000004;24000,0;False
CONTRATO CERRADO / DESEMBOLSO;202602;P04726;90000,0;90000,0;107100,0;107100,0;17100,0;17100,0;48;PEN;1,59;Cuota Fija;Moderado Medio;LIMA;SAN MIGUEL;casa;147492,0;;107100,0;107100,0;;0,196254;0,196254;0,803746;2026-01-28 21:50:27;2026-02-19 23:14:01;22;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;True;3,346;SI;0,19;;2026;True;No;No;0,19;0,16499999999999998;17100,0;14849,999999999998;19350,0;17100,0;0,2;0,17500000000000002;18000,0;15750,000000000002;20250,000000000015;18000,0;True;1,0;D1, D2, D3;D3;No;No;15390,0;;False
CONTRATO CERRADO / DESEMBOLSO;202602;P04735;91279,64;91279,64;93826,35;93826,35;2546,71;2546,71;72;PEN;2,27;Cuota Fija;Moderado;LIMA;SAN MIGUEL;;271764,0;;93826,35;93826,35;;0,093311;0,093311;0,906689;2026-01-29 22:36:36;2026-02-17 22:23:27;18;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;True;3,384;SI;0,0279000881247997;;2026;False;No;No;0,185;0,16;16886,7334;14604,742400000001;18712,32620000001;15973,937000000005;0,195;0,17;17799,5298;15517,5388;19625,122600000002;17343,131599999993;False;0,15081128716107994;Fuera de Rango;Fuera de Rango (FT);No;No;15198,060060000002;;False
CONTRATO CERRADO / DESEMBOLSO;202602;P04739;72596,87000000001;72596,87000000001;75057,91;75057,91;2461,04;2461,04;72;PEN;1,84;Cuota Fija;Bajo;LIMA;SAN JUAN DE LURIGANCHO;;54528,0;;75057,91;75057,91;;0,372028;0,372028;0,627972;2026-02-02 22:50:41;2026-02-20 21:17:42;17;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;False;3,346;SI;0,033900084122084;;2026;False;No;No;0,215;0,19;15608,327050000002;13793,405300000002;18512,201849999998;16697,280100000004;0,23;0,20500000000000002;16697,280100000004;14882,358350000004;19964,139249999993;17786,233150000015;False;0,15767480987015836;Fuera de Rango;Fuera de Rango (No FT);No;No;14047,494345000001;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04799;232379,31;232379,31;252131,56;252131,56;19752,25;19752,25;12;PEN;1,67;Credito Puente;Moderado;LIMA;ATE;;227553,0;;252131,56;252131,56;;0,299463;0,299463;0,700537;2026-02-03 17:19:52;2026-03-16 20:09:14;41;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;True;3,346;SI;0,0850000372236237;;2026;True;No;No;0,1;0,075;23237,931;17428,448249999998;25561,72410000002;18590,34480000002;0,105;0,08;24399,827549999998;18590,3448;26723,620649999997;19752,241349999997;True;0,8500003722362374;D1, D2, D3, D4;D3 o D4 (Solapado - Verificar Descuento);No;No;20914,1379;;False
CONTRATO CERRADO / DESEMBOLSO;202602;P04751;235000,0;235000,0;237420,5;237420,5;2420,5;2420,5;72;PEN;2,92;Cuota Fija;Moderado;SANTA;NUEVO CHIMBOTE;casa;178783,0;;237420,5;237420,5;;0,358914;0,358914;0,641086;2026-02-02 19:43:30;2026-02-23 23:11:03;21;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;False;3,346;SI;0,0103;;2026;False;No;No;0,10500000000000001;0,08;24675,000000000004;18800,0;29375,0;23500,00000000003;0,11;0,085;25850,0;19975,0;30550,0;24675,0;False;0,09809523809523808;Fuera de Rango;Fuera de Rango (No FT);No;No;22207,500000000004;;False
CONTRATO CERRADO / DESEMBOLSO;202602;P04742;65000,0;65000,0;67431,0;67431,0;2431,0;2431,0;36;PEN;2,57;Cuota Fija;Moderado;LIMA;LA MOLINA;terreno;252639,0;;67431,0;67431,0;;0,072137;0,072137;0,927863;2026-02-04 22:07:30;2026-02-25 22:37:45;21;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;True;3,346;SI;0,0374;;2026;False;No;No;0,24499999999999997;0,22000000000000003;15924,999999999998;14300,000000000002;16900,0;15275,0;0,26;0,23500000000000001;16900,0;15275,000000000002;17875,0;16250,0;False;0,15265306122448982;Fuera de Rango;Fuera de Rango (FT);No;No;14332,499999999998;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04800;75000,0;75000,0;90750,0;90750,0;15750,0;15750,0;72;PEN;2,1;Cuota Fija;Moderado Medio;TRUJILLO;TRUJILLO;departamento;72777,0;;90750,0;90750,0;;0,337016;0,337016;0,662984;2026-02-05 15:21:48;2026-03-16 20:13:45;39;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;False;3,346;SI;0,21;;2026;True;No;No;0,215;0,19;16125,0;14250,0;19500,0;17250,0;0,23500000000000001;0,21;17625,0;15750,0;21000,0;19124,999999999985;True;0,9767441860465116;D1, D3;D1;No;No;14512,5;;False
CONTRATO CERRADO / DESEMBOLSO;202602;P04737;65000,0;65000,0;67431,0;67431,0;2431,0;2431,0;48;PEN;3,08;Cuota Fija;Moderado;LIMA;PUNTA NEGRA;casa;133992,0;;67431,0;67431,0;;0,136012;0,136012;0,863988;2026-02-04 16:58:29;2026-02-18 21:40:37;14;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;True;3,346;SI;0,0374;;2026;False;No;No;0,23499999999999996;0,21000000000000002;15274,999999999998;13650,000000000002;16575,0;14950,0;0,255;0,23;16575,0;14950,0;17875,0;16250,0;False;0,15914893617021278;Fuera de Rango;Fuera de Rango (FT);No;No;13747,499999999998;;False
CONTRATO CERRADO / DESEMBOLSO;202602;P04769;18000,0;18000,0;23670,0;23670,0;5670,0;5670,0;60;PEN;1,99;Cuota Fija;Moderado Medio;TRUJILLO;VICTOR LARCO HERRERA;departamento;59091,0;;23670,0;23670,0;;0,108262;0,108262;0,891738;2026-02-05 14:46:43;2026-02-25 21:58:25;20;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;False;3,346;SI;0,315;;2026;True;No;No;0,365;0,33999999999999997;6570,0;6119,999999999999;7380,000000000004;6839,999999999996;0,4;0,375;7200,0;6750,0;8010,0;7470,0;True;0,863013698630137;Fuera de Rango;Fuera de Rango (No FT);No;No;5913,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04804;15000,0;15000,0;22050,0;22050,0;7050,0;7050,0;60;PEN;1,53;Cuota Fija;Moderado Medio;LIMA;LOS OLIVOS;local;51046,0;;22050,0;22050,0;;0,116747;0,116747;0,883253;2026-02-10 17:50:08;2026-03-18 19:52:07;36;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;True;3,346;SI;0,47;;2026;True;No;No;0,4;0,375;6000,0;5625,0;6525,0;6150,000000000004;0,435;0,405;6525,0;6075,0;7050,0;6600,0;True;1,175;D4;D4;No;No;5400,0;6525,0;False
CONTRATO CERRADO / DESEMBOLSO;202602;P04748;170000,0;170000,0;173111,0;173111,0;3111,0;3111,0;72;PEN;1,85;Cuota Fija;Bajo;LIMA;MIRAFLORES;departamento;168045,0;;173111,0;173111,0;;0,278418;0,278418;0,721582;2026-02-10 15:59:50;2026-02-26 22:26:10;16;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;True;3,346;SI;0,0183;;2026;False;No;No;0,09;0,06999999999999999;15300,0;11899,999999999998;22099,99999999997;17850,0;0,095;0,075;16150,0;12750,0;22950,0;18700,00000000003;False;0,20333333333333334;Fuera de Rango;Fuera de Rango (FT);No;No;13770,0;;False
CONTRATO CERRADO / DESEMBOLSO;202602;P04743;121000,0;121000,0;124956,7;124956,7;3956,7;3956,7;36;PEN;2,45;Cuota Fija;Medio;CAÑETE;SAN VICENTE DE CAÑETE;;242137,0;;124956,7;124956,7;;0,139475;0,139475;0,860525;2026-02-10 22:01:06;2026-02-27 22:09:55;17;CONTRATO CERRADO / DESEMBOLSO;Presencial;Fondos privados;True;1,0;SI;0,0327;;2026;False;No;No;0,16999999999999998;0,13;20569,999999999996;15730,0;23595,0;18150,0;0,17500000000000002;0,135;21175,000000000004;16335,000000000002;24200,0;18755,0;False;0,19235294117647062;Fuera de Rango;Fuera de Rango (FT);No;No;18512,999999999996;;False
CONTRATO CERRADO / DESEMBOLSO;202602;P04766;41907,73;41907,73;53432,36;53432,36;11524,63;11524,63;48;PEN;1,45;Cuota Fija;Moderado Medio;LIMA;SAN JUAN DE MIRAFLORES;;50406,0;;53432,36;53432,36;;0,286497;0,286497;0,713503;2026-02-16 16:49:53;2026-02-28 13:55:57;11;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;False;3,346;SI;0,2750001014132714;;2026;True;No;No;0,285;0,25;11943,70305;10476,9325;13200,934949999995;11524,62575;0,31;0,27;12991,3963;11315,087100000002;14248,628200000006;12362,78035;True;0,9649126365377946;D1, D2, D3;D1 o D2 (Solapado - Verificar Descuento);No;No;10749,332745;;False
CONTRATO CERRADO / DESEMBOLSO;202602;P04756;38000,0;38000,0;40299,0;40299,0;2299,0;2299,0;36;PEN;2,9;Cuota Fija;Moderado Medio;SANTA;NUEVO CHIMBOTE;casa;80809,0;;40299,0;40299,0;;0,134782;0,134782;0,865218;2026-02-16 19:56:58;2026-02-27 23:09:57;11;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;True;3,346;SI;0,0605;;2026;False;No;No;0,29;0,26;11020,0;9880,0;12160,0;10830,000000000007;0,315;0,28;11970,0;10640,000000000002;13110,0;11780,0;False;0,20862068965517241;Fuera de Rango;Fuera de Rango (FT);No;No;9918,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04811;70000,0;70000,0;85750,0;85750,0;15750,0;15750,0;72;PEN;1,67;Cuota Fija;Alto;LIMA;SANTIAGO DE SURCO;casa;170567,0;;85750,0;85750,0;;0,135874;0,135874;0,864126;2026-02-14 19:35:21;2026-03-20 21:58:01;34;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;True;3,346;SI;0,225;;2026;True;No;No;0,225;0,2;15750,0;14000,0;16800,0;14700,0;0,245;0,215;17150,0;15050,0;18200,0;15750,0;True;1,0;D1, D2, D3, D4;D3 o D4 (Solapado - Verificar Descuento);No;No;14175,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04794;40000,0;40000,0;42620,0;42620,0;2620,0;2620,0;60;PEN;3,3;Cuota Fija;Medio;PIURA;CASTILLA;departamento;88461,0;;42620,0;42620,0;;0,130215;0,130215;0,869785;2026-02-19 15:00:41;2026-03-12 21:31:23;21;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;True;3,346;SI;0,0655;;2026;False;No;No;0,29;0,255;11600,0;10200,0;13000,0;11400,000000000007;0,32;0,28500000000000003;12800,0;11400,000000000002;14200,0;12600,0;False;0,22586206896551725;Fuera de Rango;Fuera de Rango (FT);No;No;10440,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04784;26000,0;26000,0;33670,0;33670,0;7670,0;7670,0;72;PEN;1,38;Cuota Fija;Moderado Medio;LIMA;LOS OLIVOS;;77202,0;;33670,0;33670,0;;0,117873;0,117873;0,882127;2026-02-23 17:16:33;2026-03-14 14:07:13;18;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;True;3,317;SI;0,295;;2026;True;No;No;0,30999999999999994;0,29;8059,999999999998;7539,999999999999;9100,0;8450,0;0,34;0,32;8840,0;8320,0;9880,0;9230,0;True;0,9516129032258067;D1;Fuera de Rango (FT);No;No;7253,999999999998;;False
CONTRATO CERRADO / DESEMBOLSO;202604;P04887;20000,0;20000,0;22530,0;22530,0;2530,0;2530,0;72;PEN;2,92;Cuota Fija;Alto;PIURA;PIURA;casa;40782,0;;22530,0;22530,0;;0,149311;0,149311;0,850689;2026-02-23 16:55:18;2026-04-10 16:30:25;45;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;True;3,317;SI;0,1265;;2026;False;No;No;0,38;0,355;7600,0;7100,0;8000,0;7500,0;0,42;0,39;8400,0;7800,0;8800,0;8200,000000000004;False;0,33289473684210524;Fuera de Rango;Fuera de Rango (FT);No;No;6840,0;;False
CONTRATO CERRADO / DESEMBOLSO;202604;P04935;220000,0;220000,0;242000,0;242000,0;22000,0;22000,0;72;PEN;1,4;Cuota Fija;Bajo Medio;LIMA;SAN ISIDRO;;132363,0;;242000,0;242000,0;;0,494136;0,494136;0,505864;2026-02-24 23:39:19;2026-04-29 15:01:28;63;CONTRATO CERRADO / DESEMBOLSO;Presencial;Inversionista P2P;True;3,317;SI;0,1;;2026;False;No;No;0,075;0,05500000000000001;16500,0;12100,000000000002;26400,00000000003;20900,0;0,08;0,06;17600,0;13200,0;27500,0;22000,00000000003;False;1,3333333333333333;D2, D4;Fuera de Rango (FT);No;Sí;14850,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04831;28000,0;28000,0;36960,0;36960,0;8960,0;8960,0;48;PEN;1,45;Cuota Fija;Medio;LIMA;SAN JUAN DE MIRAFLORES;departamento;78420,0;;36960,0;36960,0;;0,127381;0,127381;0,872619;2026-02-25 16:40:42;2026-03-28 14:04:44;30;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;False;3,346;SI;0,32;;2026;True;No;No;0,31999999999999995;0,3;8959,999999999998;8400,0;9660,0;8960,0;0,34500000000000003;0,325;9660,0;9100,0;10360,0;9800,0;True;1,0000000000000002;D1, D2;D2;No;No;8063,999999999998;8960,0;False
CONTRATO CERRADO / DESEMBOLSO;202604;P04890;45000,0;45000,0;57375,0;57375,0;12375,0;12375,0;72;PEN;1,56;Cuota Fija;Medio;LIMA;LOS OLIVOS;casa;69015,0;;57375,0;57375,0;;0,224687;0,224687;0,775313;2026-02-25 14:17:19;2026-04-14 22:19:56;48;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;True;3,317;SI;0,275;;2026;True;No;No;0,275;0,24500000000000002;12375,000000000002;11025,000000000002;13725,0;12374,999999999993;0,3;0,27;13500,0;12150,0;14850,0;13500,0;True;0,9999999999999999;D1, D2, D3;D3;No;No;11137,500000000002;;False
CONTRATO CERRADO / DESEMBOLSO;202604;P04876;17000,0;17000,0;22865,0;22865,0;5865,0;5865,0;48;PEN;2,03;Cuota Fija;Medio;SANTA;CHIMBOTE;casa;45328,0;;22865,0;22865,0;;0,136334;0,136334;0,863666;2026-02-26 20:43:54;2026-04-01 19:26:53;33;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;True;3,317;SI;0,345;;2026;True;No;No;0,32999999999999996;0,31;5609,999999999999;5270,0;6119,999999999996;5780,0;0,36;0,34;6120,0;5780,0;6630,000000000004;6290,0;True;1,0454545454545456;D2, D3;D3;No;No;5048,999999999999;;False
